anime_id	name	genre	type	episodes	rating	members	episodes_num	members_num	rating_num	genre_list	genre_count
23299	Pokemon Best Wishes! Season 2: Decolora Adventure - Iris vs. Ibuki! Dragon Master e no Michi!!	Action, Adventure, Comedy, Fantasy, Kids	Special	1	6.79	2935	1.0	2935	6.79	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']	5
4793	Pokemon: Pichu to Pikachu	Adventure, Comedy, Fantasy, Kids	Movie	1	6.79	22352	1.0	22352	6.79	['Adventure', 'Comedy', 'Fantasy', 'Kids']	4
2161	Skull Man	Action, Mystery, Super Power	TV	13	6.79	16361	13.0	16361	6.79	['Action', 'Mystery', 'Super Power']	3
1618	Soreyuke! Uchuu Senkan Yamamoto Yohko (1999)	Action, Adventure, Sci-Fi	TV	26	6.79	2430	26.0	2430	6.79	['Action', 'Adventure', 'Sci-Fi']	3
1544	Super Robot Taisen OG The Animation	Mecha, Sci-Fi, Shounen, Space	OVA	3	6.79	2653	3.0	2653	6.79	['Mecha', 'Sci-Fi', 'Shounen', 'Space']	4
31440	Teekyuu 6	Comedy, Shounen, Sports	TV	12	6.79	6897	12.0	6897	6.79	['Comedy', 'Shounen', 'Sports']	3
3686	Tokimeki Memorial: Only Love Specials	Comedy, School	Special	2	6.79	3502	2.0	3502	6.79	['Comedy', 'School']	2
1737	Uchuu Senshi Baldios	Adventure, Drama, Mecha, Sci-Fi, Shounen, Space	TV	34	6.79	600	34.0	600	6.79	['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']	6
25397	Absolute Duo	Action, Ecchi, Harem, Romance, School, Supernatural	TV	12	6.78	168811	12.0	168811	6.78	['Action', 'Ecchi', 'Harem', 'Romance', 'School', 'Supernatural']	6
3835	Ai no Gakko Cuore Monogatari	Drama, Historical, Slice of Life	TV	26	6.78	1082	26.0	1082	6.78	['Drama', 'Historical', 'Slice of Life']	3
25241	Akame ga Kill! Theater	Comedy	ONA	24	6.78	26852	24.0	26852	6.78	['Comedy']	1
1750	Amaenaide yo!! Katsu!!: Damasarenaide yo!!	Comedy, Ecchi, Romance, Supernatural	Special	1	6.78	9474	1.0	9474	6.78	['Comedy', 'Ecchi', 'Romance', 'Supernatural']	4
20543	Bayonetta: Bloody Fate	Action, Demons, Fantasy, Super Power	Movie	1	6.78	19994	1.0	19994	6.78	['Action', 'Demons', 'Fantasy', 'Super Power']	4
9119	Chirorin Mura Monogatari	Kids, Slice of Life	TV	170	6.78	411	170.0	411	6.78	['Kids', 'Slice of Life']	2
15879	Chuunibyou demo Koi ga Shitai!: Depth of Field - Ai to Nikushimi Gekijou	Action, Mecha	Special	7	6.78	34964	7.0	34964	6.78	['Action', 'Mecha']	2
4508	D.C.S.S: Da Capo Second Season Omake	Comedy, Harem, Romance	Special	7	6.78	4628	7.0	4628	6.78	['Comedy', 'Harem', 'Romance']	3
1752	Di Gi Charat: Hoshi no Tabi	Comedy	Movie	1	6.78	1973	1.0	1973	6.78	['Comedy']	1
29413	Dog Days Recap	Action, Adventure, Fantasy, Magic	Special	1	6.78	2169	1.0	2169	6.78	['Action', 'Adventure', 'Fantasy', 'Magic']	4
3023	Esper Mami	Comedy, Ecchi, Magic, School, Super Power, Supernatural	TV	119	6.78	612	119.0	612	6.78	['Comedy', 'Ecchi', 'Magic', 'School', 'Super Power', 'Supernatural']	6
2042	Five Star Stories	Action, Drama, Fantasy, Mecha, Sci-Fi	Movie	1	6.78	5343	1.0	5343	6.78	['Action', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi']	5
3381	Fushigi no Umi no Nadia Specials	Adventure, Sci-Fi	Special	10	6.78	1927	10.0	1927	6.78	['Adventure', 'Sci-Fi']	2
17679	Gambo	Demons, Historical	Movie	1	6.78	4232	1.0	4232	6.78	['Demons', 'Historical']	2
6653	Ginga Tetsudou 999: Glass no Clair	Drama, Sci-Fi, Space	Movie	1	6.78	1134	1.0	1134	6.78	['Drama', 'Sci-Fi', 'Space']	3
3037	GS Mikami: Gokuraku Daisakusen!!	Comedy, Fantasy	Movie	1	6.78	1228	1.0	1228	6.78	['Comedy', 'Fantasy']	2
1325	Hamelin no Violin Hiki	Adventure, Drama, Fantasy	TV	25	6.78	3654	25.0	3654	6.78	['Adventure', 'Drama', 'Fantasy']	3
7579	Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri	Comedy, Harem, Romance	Special	1	6.78	2329	1.0	2329	6.78	['Comedy', 'Harem', 'Romance']	3
1316	Idaten Jump	Game, School, Sports	TV	52	6.78	2724	52.0	2724	6.78	['Game', 'School', 'Sports']	3
637	Iketeru Futari	Comedy, Ecchi, Romance, School, Seinen	TV	16	6.78	11933	16.0	11933	6.78	['Comedy', 'Ecchi', 'Romance', 'School', 'Seinen']	5
2556	Jungle Taitei (1989)	Adventure, Drama	TV	52	6.78	1875	52.0	1875	6.78	['Adventure', 'Drama']	2
618	Juubee Ninpuuchou: Ryuuhougyoku-hen	Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural	TV	13	6.78	22860	13.0	22860	6.78	['Adventure', 'Horror', 'Magic', 'Martial Arts', 'Shounen', 'Supernatural']	6
913	Kakutou Bijin Wulong	Action, Ecchi, Martial Arts	TV	25	6.78	3322	25.0	3322	6.78	['Action', 'Ecchi', 'Martial Arts']	3
3923	Kamen Rider Den-O: Imagin Anime	Action, Adventure, Comedy, Kids, Super Power	OVA	10	6.78	699	10.0	699	6.78	['Action', 'Adventure', 'Comedy', 'Kids', 'Super Power']	5
32287	Kanamewo	Drama, Romance, Shoujo Ai, Supernatural	ONA	1	6.79	3581	1.0	3581	6.79	['Drama', 'Romance', 'Shoujo Ai', 'Supernatural']	4
21701	Kindaichi Shounen no Jikenbo: Shinigami Byouin Satsujin Jiken	Mystery, Shounen	Special	1	6.78	528	1.0	528	6.78	['Mystery', 'Shounen']	2
3085	Koharu Biyori	Comedy, Ecchi, Sci-Fi	OVA	3	6.78	14560	3.0	14560	6.78	['Comedy', 'Ecchi', 'Sci-Fi']	3
4050	Kouchuu Ouja Mushiking: Mori no Tami no Densetsu	Fantasy	TV	52	6.78	1108	52.0	1108	6.78	['Fantasy']	1
9519	Medaka no Gakkou	Comedy	OVA	5	6.78	434	5.0	434	6.78	['Comedy']	1
9335	Megane na Kanojo	Comedy, Romance, School, Shounen	OVA	4	6.78	10119	4.0	10119	6.78	['Comedy', 'Romance', 'School', 'Shounen']	4
222	Mezzo DSA	Action, Adventure, Comedy, Mystery, Sci-Fi	TV	13	6.78	11750	13.0	11750	6.78	['Action', 'Adventure', 'Comedy', 'Mystery', 'Sci-Fi']	5
32962	Occultic;Nine	Mystery, Sci-Fi	TV	12	6.78	82532	12.0	82532	6.78	['Mystery', 'Sci-Fi']	2
14199	Oniichan dakedo Ai Sae Areba Kankeinai yo ne!	Comedy, Ecchi, Harem, Romance, School	TV	12	6.78	113166	12.0	113166	6.78	['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']	5
23363	Ore no Imouto ga Konnani Kawaii Wake ga Nai.: Ore no Imouto ga Konnani Eroge na Wake Nai	Comedy, Romance	Special	1	6.78	3609	1.0	3609	6.78	['Comedy', 'Romance']	2
6666	Passion	Music	Music	1	6.78	2100	1.0	2100	6.78	['Music']	1
17573	Planetarium Uchuu Kyoudai: Itten no Hikari	Comedy, Sci-Fi, Seinen, Slice of Life	Movie	1	6.79	2800	1.0	2800	6.79	['Comedy', 'Sci-Fi', 'Seinen', 'Slice of Life']	4
9107	Pokemon Best Wishes!	Action, Adventure, Comedy, Fantasy, Kids	TV	84	6.78	33730	84.0	33730	6.78	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']	5
14093	Pokemon Best Wishes! Season 2	Action, Adventure, Comedy, Fantasy, Kids	TV	24	6.78	19603	24.0	19603	6.78	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']	5
5256	Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai	Adventure, Fantasy	Special	1	6.78	6671	1.0	6671	6.78	['Adventure', 'Fantasy']	2
6877	Pokemon: Bokutachi Pichu Brothers - Party wa Oosawagi! no Maki	Adventure, Comedy, Fantasy, Kids	Special	1	6.78	6907	1.0	6907	6.78	['Adventure', 'Comedy', 'Fantasy', 'Kids']	4
30625	Princess Princess Specials	Comedy, School, Shoujo	Special	12	6.75	687	12.0	687	6.75	['Comedy', 'School', 'Shoujo']	3
17933	Pyuu to Fuku! Jaguar	Comedy, Music, Shounen	OVA	3	6.78	312	3.0	312	6.78	['Comedy', 'Music', 'Shounen']	3
26019	Rokujouma no Shinryakusha!?	Comedy, Romance, School, Supernatural	Special	1	6.78	3280	1.0	3280	6.78	['Comedy', 'Romance', 'School', 'Supernatural']	4
25285	Seirei Tsukai no Blade Dance Specials	Action, Ecchi, Fantasy, School, Supernatural	Special	6	6.78	14392	6.0	14392	6.78	['Action', 'Ecchi', 'Fantasy', 'School', 'Supernatural']	5
2033	Tamala 2010: A Punk Cat in Space	Comedy, Dementia, Psychological, Sci-Fi	Movie	1	6.78	3343	1.0	3343	6.78	['Comedy', 'Dementia', 'Psychological', 'Sci-Fi']	4
23439	Toki wa Meguru: Tokyo Station	Slice of Life	ONA	1	6.78	2862	1.0	2862	6.78	['Slice of Life']	1
8230	True Tears Epilogue	Drama, Music, Romance	Music	1	6.78	8053	1.0	8053	6.78	['Drama', 'Music', 'Romance']	3
3761	Wanwan Sanjuushi	Adventure, Historical	TV	26	6.78	1277	26.0	1277	6.78	['Adventure', 'Historical']	2
2032	Wellber no Monogatari: Sisters of Wellber	Action, Adventure, Comedy, Drama, Fantasy, Historical	TV	13	6.78	5605	13.0	5605	6.78	['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical']	6
1533	Ai Tenshi Densetsu Wedding Peach	Adventure, Comedy, Magic, Romance, Shoujo	TV	51	6.77	12536	51.0	12536	6.77	['Adventure', 'Comedy', 'Magic', 'Romance', 'Shoujo']	5
23627	Aoki Hagane no Arpeggio: Ars Nova - Kirikumas	Comedy, Parody	Special	13	6.77	2913	13.0	2913	6.77	['Comedy', 'Parody']	2
33046	B-Project: Kodou＊Ambitious	Music, Shoujo	TV	12	6.77	17506	12.0	17506	6.77	['Music', 'Shoujo']	2
1669	Bakuten Shoot Beyblade 2002	Action, Adventure, Comedy, Sci-Fi, Shounen, Sports	TV	51	6.77	27959	51.0	27959	6.77	['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Sports']	6
1136	Betterman	Action, Adventure, Comedy, Drama, Horror, Mecha, Mystery, Psychological, Sci-Fi, Shounen	TV	26	6.77	8037	26.0	8037	6.77	['Action', 'Adventure', 'Comedy', 'Drama', 'Horror', 'Mecha', 'Mystery', 'Psychological', 'Sci-Fi', 'Shounen']	10
2495	Chance Triangle Session	Drama, Music, Slice of Life	TV	13	6.77	3005	13.0	3005	6.77	['Drama', 'Music', 'Slice of Life']	3
4503	Choujikuu Kidan Southern Cross	Action, Drama, Mecha, Sci-Fi	TV	23	6.77	3855	23.0	3855	6.77	['Action', 'Drama', 'Mecha', 'Sci-Fi']	4
8367	Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha	Comedy, Ecchi, Kids, School, Shounen, Slice of Life	Movie	1	6.77	878	1.0	878	6.77	['Comedy', 'Ecchi', 'Kids', 'School', 'Shounen', 'Slice of Life']	6
2650	Doraemon Movie: Boku, Momotarou no Nanna no Sa	Adventure, Fantasy, Kids, Sci-Fi, Shounen	Movie	1	6.77	591	1.0	591	6.77	['Adventure', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']	5
7436	Dragon Quest: Dai no Daibouken Tachiagare!! Aban no Shito	Action, Adventure, Fantasy, Magic, Shounen	Movie	1	6.77	733	1.0	733	6.77	['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']	5
2953	Egao	Music, Slice of Life	Music	1	6.77	8814	1.0	8814	6.77	['Music', 'Slice of Life']	2
13731	Eureka Seven: New Order	Adventure, Drama, Mecha, Romance, Sci-Fi	Special	1	6.77	5900	1.0	5900	6.77	['Adventure', 'Drama', 'Mecha', 'Romance', 'Sci-Fi']	5
7307	Gegege no Kitarou (1985)	Comedy, Supernatural	TV	108	6.77	573	108.0	573	6.77	['Comedy', 'Supernatural']	2
3481	Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu	Action, Mecha, Sci-Fi, Shounen	Movie	1	6.77	1179	1.0	1179	6.77	['Action', 'Mecha', 'Sci-Fi', 'Shounen']	4
9515	Highschool of the Dead: Drifters of the Dead	Comedy, Ecchi, Supernatural	OVA	1	6.77	140501	1.0	140501	6.77	['Comedy', 'Ecchi', 'Supernatural']	3
2050	Honoo no Tenkousei	Action, Comedy, Martial Arts, Parody, School, Shounen, Sports	OVA	2	6.77	2688	2.0	2688	6.77	['Action', 'Comedy', 'Martial Arts', 'Parody', 'School', 'Shounen', 'Sports']	7
1409	IGPX: Immortal Grand Prix	Mecha, Sci-Fi, Shounen, Sports	TV	5	6.77	2392	5.0	2392	6.77	['Mecha', 'Sci-Fi', 'Shounen', 'Sports']	4
5333	Ikkitousen: Great Guardians Specials	Comedy, Ecchi	Special	6	6.77	12064	6.0	12064	6.77	['Comedy', 'Ecchi']	2
2565	Jungle Taitei: Susume Leo!	Adventure, Shounen	TV	26	6.77	986	26.0	986	6.77	['Adventure', 'Shounen']	2
12991	Katte ni Kaizou Specials	Comedy, Parody, School, Sci-Fi, Shounen	Special	3	6.77	1736	3.0	1736	6.77	['Comedy', 'Parody', 'School', 'Sci-Fi', 'Shounen']	5
148	Kita e.: Diamond Dust Drops	Drama, Romance, Slice of Life	TV	12	6.77	5736	12.0	5736	6.77	['Drama', 'Romance', 'Slice of Life']	3
16756	Kuiba: Zhi Shiwanhuoji	Action, Adventure, Fantasy, Kids	Movie	1	6.77	487	1.0	487	6.77	['Action', 'Adventure', 'Fantasy', 'Kids']	4
2980	Kuusou Kagaku Sekai Gulliver Boy	Action, Adventure, Fantasy, Magic, Mecha	TV	50	6.77	534	50.0	534	6.77	['Action', 'Adventure', 'Fantasy', 'Magic', 'Mecha']	5
4320	Lupin III: Green vs. Red	Action, Comedy, Mystery, Shounen	OVA	1	6.77	3769	1.0	3769	6.77	['Action', 'Comedy', 'Mystery', 'Shounen']	4
2039	Mahou no Yousei Persia	Comedy, Magic	TV	48	6.77	990	48.0	990	6.77	['Comedy', 'Magic']	2
17743	Maoyuu Maou Yuusha: Kono Monogatari wa, Daniku dake Dewanai no ja!	Adventure, Demons, Fantasy, Romance	Special	1	6.77	10133	1.0	10133	6.77	['Adventure', 'Demons', 'Fantasy', 'Romance']	4
8245	Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze	Adventure, Comedy, Sports	Movie	1	6.77	1779	1.0	1779	6.77	['Adventure', 'Comedy', 'Sports']	3
9581	MM! Specials	Comedy, Ecchi, School	Special	9	6.77	21462	9.0	21462	6.77	['Comedy', 'Ecchi', 'School']	3
26351	Nagato Yuki-chan no Shoushitsu	Comedy, Romance, School, Seinen, Slice of Life	TV	16	6.77	62601	16.0	62601	6.77	['Comedy', 'Romance', 'School', 'Seinen', 'Slice of Life']	5
5865	Nanaka 6/17 Special	Comedy, Drama, Romance, Shounen, Slice of Life	Special	1	6.77	1229	1.0	1229	6.77	['Comedy', 'Drama', 'Romance', 'Shounen', 'Slice of Life']	5
615	Nurse Witch Komugi-chan Magikarte	Comedy, Magic, Parody	OVA	5	6.77	9895	5.0	9895	6.77	['Comedy', 'Magic', 'Parody']	3
3827	Ore wa Teppei	Action, Shounen, Sports	TV	28	6.77	532	28.0	532	6.77	['Action', 'Shounen', 'Sports']	3
1182	Shamanic Princess	Action, Fantasy, Magic, Romance	OVA	6	6.77	6588	6.0	6588	6.77	['Action', 'Fantasy', 'Magic', 'Romance']	4
23209	Sora no Method	Drama, Fantasy, School, Slice of Life	TV	13	6.77	47900	13.0	47900	6.77	['Drama', 'Fantasy', 'School', 'Slice of Life']	4
28063	Sword Art Online II: Sword Art Offline II	Comedy	Special	9	6.77	19677	9.0	19677	6.77	['Comedy']	1
15125	Teekyuu	Comedy, School, Shounen, Sports	TV	12	6.77	30291	12.0	30291	6.77	['Comedy', 'School', 'Shounen', 'Sports']	4
10005	Tetsujin 28-gou: Hakuchuu no Zangetsu	Action, Adventure, Mecha, Sci-Fi	Movie	1	6.77	404	1.0	404	6.77	['Action', 'Adventure', 'Mecha', 'Sci-Fi']	4
1822	The Hakkenden	Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen	OVA	6	6.77	4085	6.0	4085	6.77	['Action', 'Adventure', 'Demons', 'Historical', 'Martial Arts', 'Samurai', 'Shounen']	7
473	Tide-Line Blue	Action, Adventure, Drama, Military, Shounen	TV	12	6.77	4670	12.0	4670	6.77	['Action', 'Adventure', 'Drama', 'Military', 'Shounen']	5
4467	Universe	Fantasy, Music	Music	1	6.77	1275	1.0	1275	6.77	['Fantasy', 'Music']	2
20267	Wooser no Sono Higurashi: Kakusei-hen	Comedy, Fantasy, Slice of Life	TV	12	6.77	4334	12.0	4334	6.77	['Comedy', 'Fantasy', 'Slice of Life']	3
29017	Wooser no Sono Higurashi: Mugen-hen	Comedy, Fantasy, Slice of Life	TV	13	6.77	2810	13.0	2810	6.77	['Comedy', 'Fantasy', 'Slice of Life']	3
11755	009 Re:Cyborg	Action, Adventure, Mecha, Sci-Fi	Movie	1	6.76	8307	1.0	8307	6.76	['Action', 'Adventure', 'Mecha', 'Sci-Fi']	4
27911	Anime de Wakaru Shinryounaika	Comedy, Seinen	ONA	20	6.76	21416	20.0	21416	6.76	['Comedy', 'Seinen']	2
7805	Baka to Test to Shoukanjuu: Mondai - Christmas ni Tsuite Kotae Nasai	Comedy, Romance	ONA	1	6.76	28032	1.0	28032	6.76	['Comedy', 'Romance']	2
5002	Bari Bari Densetsu	Action, Drama, Shounen, Sports	OVA	2	6.76	385	2.0	385	6.76	['Action', 'Drama', 'Shounen', 'Sports']	4
1962	Chikyuu Bouei Kazoku	Action, Comedy, Sci-Fi, Shounen	TV	13	6.76	726	13.0	726	6.76	['Action', 'Comedy', 'Sci-Fi', 'Shounen']	4
14827	D.C.III: Da Capo III	Drama, Ecchi, Romance, School	TV	13	6.76	16219	13.0	16219	6.76	['Drama', 'Ecchi', 'Romance', 'School']	4
4712	Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!	Action, Adventure, Comedy, Fantasy, Sci-Fi, Supernatural	Special	1	6.76	4327	1.0	4327	6.76	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Supernatural']	6
6714	Dragon Ball Z: Atsumare! Gokuu World	Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power	OVA	1	6.76	10044	1.0	10044	6.76	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']	7
13263	Fate/Zero: Onegai! Einzbern Soudanshitsu	Comedy	Special	6	6.76	19326	6.0	19326	6.76	['Comedy']	1
2319	Freedom Previsited	Action, Adventure, Sci-Fi	OVA	1	6.76	1990	1.0	1990	6.76	['Action', 'Adventure', 'Sci-Fi']	3
259	Happy☆Lesson	Comedy, Harem, Romance, School	OVA	5	6.76	8067	5.0	8067	6.76	['Comedy', 'Harem', 'Romance', 'School']	4
2224	Hikari no Densetsu	Music, Romance, Shoujo, Sports	TV	19	6.76	2028	19.0	2028	6.76	['Music', 'Romance', 'Shoujo', 'Sports']	4
6008	Jewelpet	Fantasy, Magic, Shoujo	TV	52	6.76	4197	52.0	4197	6.76	['Fantasy', 'Magic', 'Shoujo']	3
1660	Kurogane Communication	Action, Adventure, Drama, Sci-Fi	TV	24	6.76	2928	24.0	2928	6.76	['Action', 'Adventure', 'Drama', 'Sci-Fi']	4
2911	Kyoushirou to Towa no Sora Specials	Drama, Magic, Romance, Shounen	Special	6	6.76	3946	6.0	3946	6.76	['Drama', 'Magic', 'Romance', 'Shounen']	4
2038	Mahou no Star Magical Emi	Comedy, Magic, Shoujo, Slice of Life	TV	38	6.76	1783	38.0	1783	6.76	['Comedy', 'Magic', 'Shoujo', 'Slice of Life']	4
4052	Medarot Damashii	Action, Adventure, Sci-Fi	TV	39	6.76	9590	39.0	9590	6.76	['Action', 'Adventure', 'Sci-Fi']	3
17655	Mobile Suit Gundam AGE: Memory of Eden	Action, Drama, Mecha, Military, Sci-Fi	OVA	2	6.76	2405	2.0	2405	6.76	['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']	5
6736	Mouryou no Hako Special	Mystery, Seinen, Supernatural, Thriller	Special	1	6.76	4733	1.0	4733	6.76	['Mystery', 'Seinen', 'Supernatural', 'Thriller']	4
33075	Musaigen no Phantom World Special	Action, Comedy, Fantasy, Supernatural	Special	1	6.76	14168	1.0	14168	6.76	['Action', 'Comedy', 'Fantasy', 'Supernatural']	4
10936	Nekogami Yaoyorozu: Ohanami Ghostbusters	Comedy, Seinen, Supernatural	OVA	1	6.76	2515	1.0	2515	6.76	['Comedy', 'Seinen', 'Supernatural']	3
8783	Nezha Nao Hai	Kids	Movie	1	6.76	255	1.0	255	6.76	['Kids']	1
24991	No Game No Life Specials	Ecchi, Fantasy, Game	Special	6	6.76	58997	6.0	58997	6.76	['Ecchi', 'Fantasy', 'Game']	3
24705	Ore, Twintail ni Narimasu.	Action, Comedy, Fantasy, Romance, School, Shounen	TV	12	6.76	66868	12.0	66868	6.76	['Action', 'Comedy', 'Fantasy', 'Romance', 'School', 'Shounen']	6
2615	Otome wa Boku ni Koishiteru Special	Comedy, Romance, School	Special	1	6.76	9347	1.0	9347	6.76	['Comedy', 'Romance', 'School']	3
3366	Persona: Trinity Soul	Action, Sci-Fi, Super Power	TV	26	6.76	48744	26.0	48744	6.76	['Action', 'Sci-Fi', 'Super Power']	3
16718	SKET Dance: SD Character Flash Anime	Comedy, School, Shounen	ONA	16	6.76	2017	16.0	2017	6.76	['Comedy', 'School', 'Shounen']	3
1742	Souryuuden	Drama, Mystery, Super Power, Supernatural	OVA	12	6.76	1408	12.0	1408	6.76	['Drama', 'Mystery', 'Super Power', 'Supernatural']	4
2619	Spider Riders: Oracle no Yuusha-tachi	Action, Adventure, Mecha	TV	26	6.76	3605	26.0	3605	6.76	['Action', 'Adventure', 'Mecha']	3
12699	Tales of Gekijou	Comedy	Special	5	6.76	2853	5.0	2853	6.76	['Comedy']	1
33811	Teekyuu 8	Comedy, Shounen, Sports	TV	12	6.76	3961	12.0	3961	6.76	['Comedy', 'Shounen', 'Sports']	3
17233	The House	Drama, Fantasy, Kids	Movie	1	6.76	242	1.0	242	6.76	['Drama', 'Fantasy', 'Kids']	3
3008	Time Bokan Series: Yatterman	Adventure, Comedy, Mecha	TV	108	6.76	2930	108.0	2930	6.76	['Adventure', 'Comedy', 'Mecha']	3
7591	Tono to Issho	Comedy, Historical, Parody, Samurai, Seinen	OVA	1	6.76	2888	1.0	2888	6.76	['Comedy', 'Historical', 'Parody', 'Samurai', 'Seinen']	5
6129	Umi Monogatari: Anata ga Ite Kureta Koto	Drama, Fantasy, Magic, Romance, Supernatural	TV	12	6.76	14696	12.0	14696	6.76	['Drama', 'Fantasy', 'Magic', 'Romance', 'Supernatural']	5
31521	Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete	Romance	Special	1	6.76	3437	1.0	3437	6.76	['Romance']	1
3077	Warau Salesman	Comedy, Drama, Seinen	TV	103	6.76	711	103.0	711	6.76	['Comedy', 'Drama', 'Seinen']	3
1718	Winter Garden	Drama, Romance, Shoujo, Slice of Life	Special	2	6.76	5398	2.0	5398	6.76	['Drama', 'Romance', 'Shoujo', 'Slice of Life']	4
315	Xiao Qian	Action, Drama, Fantasy, Romance	Movie	1	6.76	1823	1.0	1823	6.76	['Action', 'Drama', 'Fantasy', 'Romance']	4
298	.hack//Tasogare no Udewa Densetsu	Adventure, Comedy, Fantasy, Game, Sci-Fi, Shounen	TV	12	6.75	47679	12.0	47679	6.75	['Adventure', 'Comedy', 'Fantasy', 'Game', 'Sci-Fi', 'Shounen']	6
2221	Aishite Knight	Comedy, Romance, Shoujo	TV	42	6.75	3746	42.0	3746	6.75	['Comedy', 'Romance', 'Shoujo']	3
8950	Akage no Anne: Green Gables e no Michi	Adventure, Historical, Shoujo, Slice of Life	Movie	1	6.75	1218	1.0	1218	6.75	['Adventure', 'Historical', 'Shoujo', 'Slice of Life']	4
9706	Canaan: Minorikawa Report 201X Shanghai	Action, Seinen	Special	1	6.75	5516	1.0	5516	6.75	['Action', 'Seinen']	2
1149	Choujuushin Gravion Zwei	Adventure, Comedy, Mecha, Sci-Fi, Shounen	TV	12	6.75	5808	12.0	5808	6.75	['Adventure', 'Comedy', 'Mecha', 'Sci-Fi', 'Shounen']	5
31851	Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!	Ecchi, Fantasy, Magic	Special	1	6.75	1585	1.0	1585	6.75	['Ecchi', 'Fantasy', 'Magic']	3
2627	Doraemon: It&#039;s New Year!	Comedy, Kids, Sci-Fi, Shounen	Special	1	6.75	476	1.0	476	6.75	['Comedy', 'Kids', 'Sci-Fi', 'Shounen']	4
987	Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu	Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power	Special	1	6.75	32853	1.0	32853	6.75	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']	7
236	E&#039;s Otherwise	Adventure, Comedy, Drama, Military, Sci-Fi, Shounen, Supernatural	TV	26	6.75	11704	26.0	11704	6.75	['Adventure', 'Comedy', 'Drama', 'Military', 'Sci-Fi', 'Shounen', 'Supernatural']	7
504	Fatal Fury: The Motion Picture	Action, Adventure, Drama, Martial Arts, Romance, Shounen	Movie	1	6.75	7101	1.0	7101	6.75	['Action', 'Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen']	6
23499	Gakumon!: Ookami Shoujo wa Kujikenai	Comedy, School, Shounen	ONA	3	6.75	1477	3.0	1477	6.75	['Comedy', 'School', 'Shounen']	3
11268	Ganso Tensai Bakabon	Comedy, Slice of Life	TV	103	6.75	288	103.0	288	6.75	['Comedy', 'Slice of Life']	2
7285	Ginga Tetsudou 999: Diamond Ring no Kanata e	Adventure, Drama, Sci-Fi	Movie	1	6.75	745	1.0	745	6.75	['Adventure', 'Drama', 'Sci-Fi']	3
29853	Girls und Panzer Heartful Tank Disc: Fushou - Akiyama Yukari no Sensha Kouza	Military, School	Special	2	6.75	1457	2.0	1457	6.75	['Military', 'School']	2
1706	Gun Frontier	Action, Adventure, Drama, Historical, Sci-Fi, Seinen	TV	13	6.75	4732	13.0	4732	6.75	['Action', 'Adventure', 'Drama', 'Historical', 'Sci-Fi', 'Seinen']	6
15729	Hagure Yuusha no Aesthetica: Hajirai Ippai	Comedy, Ecchi	Special	6	6.75	19407	6.0	19407	6.75	['Comedy', 'Ecchi']	2
1466	Hakugei Densetsu	Adventure, Sci-Fi	TV	26	6.75	1387	26.0	1387	6.75	['Adventure', 'Sci-Fi']	2
1848	Haou Taikei Ryuu Knight	Action, Adventure, Fantasy, Mecha	TV	52	6.75	1591	52.0	1591	6.75	['Action', 'Adventure', 'Fantasy', 'Mecha']	4
1181	Hikyou Tanken Fam &amp; Ihrlie	Action, Adventure, Comedy, Fantasy, Magic	OVA	4	6.75	4032	4.0	4032	6.75	['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic']	5
8507	Ikkitousen: Xtreme Xecutor Specials	Comedy, Ecchi	Special	6	6.75	8568	6.0	8568	6.75	['Comedy', 'Ecchi']	2
